timidity	3	6	8	19	41	78	134	189	310	neophyte	0	0	2	2	4	8	10	17	32
meanness	9	14	27	54	95	163	238	377	541	trouser	2	2	5	7	15	24	37	62	99
renown	4	7	11	16	26	36	53	72	109	cuckoo	0	1	1	2	4	6	10	20	36
absurdity	21	34	49	72	100	160	238	375	594	jeopardy	0	0	0	0	1	3	5	12	18
matrimony	1	1	1	1	2	7	10	18	33	reindeer	7	8	12	22	31	35	59	84	135
adventurer	1	2	4	9	15	23	32	59	97	diaphragm	6	9	11	17	26	46	74	132	218
intimation	0	0	0	5	8	9	11	28	62	contralto	2	4	5	7	10	12	16	26	37
reproof	0	0	2	2	3	5	8	17	25	pigtail	1	1	1	2	2	7	16	29	42
verdure	0	0	0	0	0	0	0	2	5	bugler	0	0	1	1	1	1	1	2	2
commencement	2	2	4	8	15	33	49	93	176	articulation	1	2	3	4	10	18	27	51	100
isle	5	8	15	27	46	75	127	211	317	joker	7	8	10	11	17	24	36	58	117
ridicule	14	27	36	56	76	126	182	273	417	cobbler	2	3	9	15	28	35	57	110	169
termination	7	14	23	48	85	141	247	409	684	drawbridge	0	0	1	2	2	3	5	6	13
casement	1	1	1	3	3	6	10	19	28	barroom	1	1	2	3	4	4	4	10	17
supposition	5	10	28	47	75	105	164	229	330	projectile	1	1	3	5	10	17	24	43	64
sagacity	0	0	0	2	2	5	11	14	24	crowder	0	0	0	2	3	4	7	22	44
posterity	0	0	0	1	5	8	20	38	73	smuggler	1	2	3	3	3	5	5	9	16
scaffold	2	2	2	2	3	4	9	17	35	postage	22	35	54	76	115	173	238	339	549
discord	7	12	23	30	37	56	80	123	188	potion	1	2	5	7	11	15	23	42	68
preservation	6	7	12	31	59	118	208	354	601	bureaucracy	7	7	13	19	44	74	131	220	381
brood	0	0	1	4	6	8	15	26	41	halo	5	7	16	27	44	76	122	185	294
patronage	0	0	0	1	3	6	21	44	77	lecturer	25	34	54	82	108	157	229	337	485
succor	1	1	1	1	1	1	2	4	12	trinity	9	16	22	34	51	83	144	252	515
spectre	0	0	0	1	1	1	2	3	8	stayin	1	1	1	1	4	8	14	29	47
lash	5	7	8	9	13	22	29	43	66	ant	1	2	8	10	15	28	40	70	109
avail	5	8	15	29	46	92	189	325	558	feud	4	5	5	7	13	24	48	74	125
proverb	3	3	4	4	8	14	22	37	57	saffron	1	2	7	19	28	55	89	136	213
worthy	21	46	103	202	347	545	840	1268	1813	arrest	43	54	70	109	172	254	405	621	994
sovereign	1	1	4	8	27	49	79	172	296	crocodile	7	9	10	13	25	38	50	74	108
peculiarity	1	1	2	3	6	9	14	29	68	storekeeper	0	1	1	1	1	3	6	12	26
sanctity	3	3	4	11	19	29	52	95	161	impetus	1	4	6	13	21	40	101	184	367
heathen	4	5	5	13	22	43	68	121	200	nostril	2	2	2	4	6	8	16	25	53
dissipation	0	1	3	5	17	27	53	98	156	companionway	0	0	1	1	1	3	6	10	23
impertinence	1	1	2	4	7	10	22	48	95	harpsichord	19	23	34	49	61	91	130	177	233
malady	1	1	4	6	10	17	21	34	69	caper	0	0	0	2	2	3	10	15	36
perusal	0	2	3	3	3	5	7	10	20	informer	0	0	0	0	0	0	0	1	2
possessor	0	0	0	0	2	3	5	7	14	negation	0	1	1	3	7	22	43	84	157
affectation	3	3	5	13	23	37	72	135	263	spontaneity	10	15	25	35	57	81	125	200	300
boast	4	6	13	28	51	95	191	354	612	growl	4	11	15	17	24	30	41	61	89
vivacity	1	2	3	4	9	17	33	51	98	sureness	0	0	0	1	7	15	37	72	146
constancy	2	4	5	8	18	32	59	100	160	grayness	1	1	1	1	1	1	1	3	3
miser	0	0	0	0	1	3	3	3	4	setter	1	1	1	2	5	6	8	19	35
countryman	1	1	1	2	3	5	7	9	12	apotheosis	0	0	1	1	1	1	2	10	22
triumphs	11	13	18	23	31	42	60	98	149	cascade	1	2	3	4	16	23	35	66	130
antiquity	7	7	15	21	45	62	98	161	253	downpour	8	9	13	17	22	33	49	70	98
latitude	2	5	5	9	15	21	29	47	71	anatomy	3	4	5	7	13	29	58	111	202
obstinacy	2	2	3	5	12	26	56	111	186	humorist	5	7	10	14	20	29	43	65	96
sooth	7	10	16	23	33	42	56	87	132	casey	60	132	220	319	439	605	811	1123	1612
levity	2	4	5	10	16	21	36	53	88	pansy	1	1	1	1	2	7	21	40	61
despondency	17	22	34	53	72	113	167	242	378	quarterdeck	0	0	0	0	0	0	0	1	1
plumage	2	3	7	12	18	26	40	58	99	lunacy	4	7	9	12	20	42	66	107	200
nay	2	2	4	7	10	15	21	32	50	rye	2	3	6	9	15	26	47	75	127
prodigal	0	1	1	1	1	1	2	6	14	thinness	0	2	3	5	9	15	30	52	97
express	0	1	4	21	67	178	375	698	1207	faculty	59	97	151	211	309	451	667	999	1521
firmament	1	1	1	1	2	2	4	7	16	buckshot	0	0	1	2	4	5	10	12	16
treasury	9	16	24	35	70	112	179	287	492	iceberg	1	2	3	3	4	4	9	15	34
providence	7	16	32	58	81	145	224	332	495	playhouse	1	1	1	3	5	7	10	20	55
plunder	6	6	7	8	10	21	33	47	85	rigidity	5	12	17	35	48	63	101	178	279
fierceness	1	1	1	3	6	10	18	43	89	rightness	2	3	4	6	14	32	59	120	212
pestilence	3	3	4	5	7	12	19	40	73	bloodhound	0	0	0	0	1	6	10	22	35
ingratitude	2	5	12	24	50	88	139	233	359	handmaiden	0	0	0	0	0	0	2	2	3
intoxication	2	6	9	13	22	40	58	97	183	indebtedness	5	7	11	20	32	48	76	116	185
penitence	4	4	6	8	16	24	38	57	102	bludgeon	0	0	0	4	6	7	12	27	46
thankfulness	2	7	10	20	32	52	67	102	168	disfigurement	1	1	3	4	5	14	21	39	66
alteration	5	6	6	10	20	46	93	164	284	heartache	8	13	16	24	38	54	88	134	198
navigation	5	10	19	28	53	100	174	338	641	asparagus	96	119	156	208	290	373	478	593	731
adversity	8	14	24	31	47	76	118	191	301	propeller	5	7	10	15	22	38	62	94	146
remonstrance	0	0	0	0	1	1	2	3	6	devotedness	0	0	0	0	0	3	7	14	27
sceptre	1	1	1	1	1	1	1	1	3	waggin	0	0	0	0	0	1	1	3	3
martyrs	3	4	6	7	12	25	45	84	141	thrift	0	2	2	9	12	14	25	42	86
admittance	1	1	1	1	1	1	4	8	15	manservant	1	2	2	3	3	3	3	5	5
sanction	6	10	13	22	35	57	120	215	356	abduction	2	3	5	6	11	22	35	57	91
tribunal	8	14	22	31	53	82	127	223	340	terrier	43	50	60	82	102	121	152	184	239
strait	2	3	4	4	6	10	21	26	44	heron	2	3	6	15	26	37	62	98	146
inference	15	23	34	55	85	126	194	313	459	sameness	2	2	3	6	15	22	46	86	162
cataract	5	6	13	22	29	39	54	92	146	quinine	3	4	6	8	22	46	103	203	339
impostor	1	1	1	2	2	2	3	11	25	taffeta	21	31	40	49	64	100	122	172	234
infamy	0	0	0	1	4	5	6	7	14	kaiser	1	1	1	1	2	8	15	32	73
consummation	1	1	2	3	3	5	9	18	45	youthfulness	3	4	6	7	12	17	27	46	102
wanderer	0	0	0	1	1	5	8	12	29	archery	4	6	8	13	21	39	65	101	151
iniquity	2	4	13	20	24	36	52	89	135	lioness	0	1	1	1	5	7	8	16	30
infirmity	1	1	4	7	10	16	21	34	76	farmyard	1	1	1	1	1	1	1	6	8
mariner	3	3	6	11	18	37	65	105	186	bigness	1	1	1	2	2	5	12	25	47
cavalcade	0	0	0	0	0	0	0	1	1	idealist	4	5	7	11	17	32	46	70	135
magnanimity	7	11	17	29	48	78	140	222	361	somnolence	7	11	16	24	39	53	79	105	150
supplication	2	3	5	5	8	11	25	35	59	extinguisher	1	1	2	3	4	6	8	14	25
revelry	4	9	9	10	17	23	38	54	86	fiancee	6	10	17	22	30	49	66	93	136
plough	2	2	3	4	7	12	12	15	18	spunk	2	2	4	11	22	39	59	95	167
continuance	0	1	4	8	14	32	67	124	230	haberdashery	0	0	0	2	3	4	6	11	18
rashness	0	0	0	0	0	2	5	12	27	duellist	0	0	0	0	0	0	0	2	14
stratagem	0	1	2	4	7	11	13	20	29	horoscope	12	13	13	14	17	21	28	36	49
blasphemy	3	5	8	11	21	37	67	113	190	flotilla	3	6	8	10	13	16	25	49	96
defect	3	7	9	14	30	56	114	200	371	tonic	1	3	4	4	14	26	39	72	116
conveyance	3	4	5	6	8	16	29	58	100	jubilation	0	1	2	2	4	7	17	32	61
caprice	1	1	1	5	5	10	16	26	42	streamer	1	1	1	1	1	1	3	3	6
veneration	3	4	6	11	13	24	44	67	104	mockingbird	0	0	0	0	0	0	2	3	9
singular	7	9	17	27	47	79	152	268	469	autopsy	4	6	6	8	14	20	35	49	83
depravity	6	10	23	37	59	102	156	241	379	deafness	3	6	11	15	21	33	54	94	162
dexterity	2	6	9	14	21	35	57	86	130	mediator	5	6	6	8	15	23	33	42	72
beaux	1	1	1	1	4	8	13	20	39	prance	4	5	6	10	16	30	54	83	138
contrivance	1	1	2	3	4	9	15	23	38	bricklayer	2	2	4	6	7	10	17	23	33
impunity	1	3	5	11	20	34	59	114	216	algebra	13	15	24	38	49	70	103	155	231
vigour	4	6	8	17	24	34	49	84	149	menage	2	2	2	2	2	3	4	6	7
appellation	1	2	7	10	20	29	40	59	87	seersucker	3	8	15	19	26	40	75	125	203
epistle	11	13	17	23	30	43	65	93	138	redeemer	4	4	7	12	17	26	47	78	125
privation	2	3	6	10	14	21	41	68	134	scullery	0	0	0	0	1	4	11	20	43
sacrilege	0	1	2	2	4	8	15	25	46	poignancy	12	15	29	45	58	111	163	259	388
sepulchre	1	1	1	2	2	4	7	12	29	puritanism	2	2	9	16	31	57	97	141	216
bustle	3	6	7	8	12	22	37	57	98	quail	8	10	13	20	35	56	73	96	139
canvass	1	1	2	2	3	4	8	12	23	rostrum	0	0	0	0	1	1	1	1	1
divine	34	52	81	118	189	294	488	781	1202	legacy	2	7	16	31	82	188	414	787	1341
commonwealth	2	6	14	37	63	115	215	376	644	partisanship	7	18	33	43	65	95	158	239	381
soldiery	0	0	0	0	0	0	0	1	10	clipper	0	2	2	5	8	13	15	22	38
perdition	0	0	1	1	1	1	2	6	13	disfavor	0	0	0	1	1	1	1	1	2
favourite	17	40	74	154	293	535	890	1311	1896	reprimand	4	6	9	13	17	23	45	66	105
censure	5	7	14	20	25	33	46	71	125	tinder	1	1	1	1	1	1	1	3	8
chambermaid	0	0	0	0	0	1	3	6	11	roundabout	2	3	7	8	12	25	40	61	102
recompense	1	3	3	4	10	19	28	63	142	bowstring	0	0	0	0	0	0	0	0	7
partiality	2	3	6	10	17	39	68	112	203	dilettante	0	0	0	0	0	0	0	0	1
garland	1	3	7	14	26	41	63	126	229	cordon	1	1	1	1	1	1	3	3	4
indiscretion	1	1	2	3	8	16	38	63	117	subservience	5	7	13	16	24	44	82	162	285
meekness	3	3	7	9	16	25	36	56	97	wrecker	1	2	2	3	4	8	11	15	20
slander	11	18	29	44	65	98	149	232	339	turnip	23	27	36	45	62	82	107	153	215
rectitude	2	4	6	9	13	24	59	109	200	senility	0	0	0	3	4	6	8	16	36
knell	0	1	1	1	1	1	1	3	6	crock	7	10	17	36	52	81	129	195	286
moderation	0	0	0	1	2	7	23	61	137	contraction	1	2	6	14	28	43	92	159	265
credulity	1	1	1	4	7	16	33	59	119	stoppage	1	2	2	3	4	6	11	24	43
commendation	3	3	5	8	12	16	27	42	66	decisiveness	3	11	15	26	45	81	123	178	286
abhorrence	7	8	10	13	28	45	78	134	203	plumpness	0	0	0	0	0	0	1	2	9
antipathy	17	21	25	38	55	77	110	177	272	unfairness	7	13	25	42	74	122	175	270	415
contagion	0	0	0	0	2	4	10	18	40	dandelion	1	4	8	16	25	48	73	115	171
soliloquy	1	2	3	3	4	4	8	13	21	reticule	0	0	0	0	0	3	6	6	11
insensibility	0	0	0	2	4	11	27	58	107	supererogation	0	0	0	0	0	1	1	4	9
adieu	1	3	3	4	7	8	14	22	31	lire	0	1	2	5	9	16	39	69	120
idolatry	11	17	26	44	57	90	136	235	359	marigold	1	1	1	6	12	21	35	54	92
omission	7	14	18	31	58	85	138	226	373	workroom	0	0	0	1	1	1	5	9	16
parentage	1	2	2	2	2	4	7	10	29	mandarin	2	3	4	8	18	36	64	87	147
epithet	2	3	4	7	14	17	29	48	88	bowler	6	9	10	13	22	36	58	79	125
insurrection	3	5	8	10	11	18	26	48	77	screwdriver	7	7	9	15	22	34	52	73	122
avowal	0	0	0	2	3	6	13	31	68	franc	4	6	7	10	15	22	33	49	74
preface	4	8	11	20	33	49	84	128	215	occult	9	11	15	23	33	44	63	98	148
indolence	2	2	6	15	30	58	90	152	241	compatriot	5	5	8	14	27	42	68	99	167
weal	0	0	0	0	0	1	1	1	1	faire	1	3	4	8	17	33	49	97	139
baseness	1	1	1	2	5	14	26	54	106	whaleboat	0	0	0	0	0	0	0	0	0
sublimity	0	0	0	0	2	5	7	10	19	mignonette	0	0	0	0	0	0	1	3	7
inhabitant	0	1	1	1	1	3	5	9	10	persimmon	0	1	5	10	12	23	37	57	84
servitude	3	5	7	13	16	22	30	55	97	headboard	8	17	22	29	34	51	82	128	185
exclusion	5	8	11	29	52	102	178	307	544	eruption	5	10	13	19	24	31	39	59	84
oration	1	1	2	4	6	6	10	18	29	corsage	3	4	5	9	14	26	50	88	128
apostle	7	13	29	46	70	112	161	247	366	scepter	1	1	1	1	1	1	4	5	13
avarice	8	12	21	35	45	64	90	145	218	pronoun	11	16	20	22	28	29	39	52	77
diffidence	2	5	7	9	21	39	77	164	282	reconnoiter	1	1	1	1	1	1	1	1	3
observance	2	5	10	14	24	43	76	108	181	socialism	35	43	67	98	142	200	276	381	522
troth	0	0	1	1	1	1	1	1	1	bobbin	1	1	4	5	8	13	16	26	43
subjection	0	2	3	4	5	9	16	33	59	slackness	0	0	0	0	0	0	0	6	13
reformation	5	7	15	26	47	72	115	187	286	proscenium	0	0	0	0	0	0	0	0	2
deliverer	0	0	1	3	4	4	4	10	13	buttress	0	0	0	0	1	1	4	7	10
nightingale	0	0	0	0	0	0	2	4	10	trespasser	0	0	0	1	1	1	1	3	5
confederacy	1	2	3	6	8	10	18	30	55	inwardness	0	0	0	0	1	1	2	12	35
unbelief	2	2	9	17	30	63	98	157	262	licence	7	11	12	21	35	64	104	175	302
lamentation	0	1	4	8	11	17	24	46	70	readjustment	1	1	1	1	1	3	7	11	16
requisition	0	2	2	2	2	4	13	33	66	tumbledown	0	0	0	0	0	1	1	2	4
festivity	6	6	8	12	20	28	40	71	120	oleander	0	0	0	1	1	3	6	13	18
commiseration	0	0	0	0	0	2	7	18	46	thundercloud	0	0	0	0	0	0	0	0	0
purport	2	2	3	5	11	19	33	64	139	chasin	0	0	0	0	0	0	0	9	33
prerogative	1	1	2	3	3	5	9	16	30	tranquility	13	19	26	34	48	69	97	139	225
perfidy	0	1	1	3	7	13	26	52	94	jackal	1	1	1	2	3	6	9	16	34
temerity	1	3	4	5	7	9	18	32	57	bleedin	1	2	2	4	5	14	24	38	65
inducement	1	2	2	2	4	6	11	18	40	machinist	1	5	7	9	15	22	36	45	59
physiognomy	0	0	0	1	1	1	1	1	3	soothsayer	0	0	0	0	0	0	2	3	6
scruple	1	2	4	5	7	9	11	20	48	mallow	0	0	1	1	1	2	6	11	30
insignificance	1	3	5	6	10	14	21	30	54	breathlessness	9	18	22	31	51	77	118	169	242
accession	0	0	1	2	2	2	3	7	13	filigree	28	39	60	80	111	152	217	287	393
brave	10	15	28	51	98	197	390	655	1062	jury	26	43	59	83	133	181	301	473	763
correctness	5	10	13	25	37	49	100	178	300	dinnertime	4	5	5	8	11	13	19	35	52
hardihood	0	0	1	1	2	5	10	28	68	everlastin	0	0	0	0	0	0	0	4	26
meridian	0	0	0	0	0	3	14	34	81	parquet	4	6	8	8	18	32	58	83	120
feebleness	0	0	5	11	18	32	58	147	267	dishcloth	2	3	5	6	6	12	19	28	39
converse	2	3	4	7	11	18	31	45	85	caribou	1	3	4	8	14	22	35	63	101
tempter	0	0	0	0	0	0	1	1	6	bondman	0	0	0	0	0	0	0	0	0
weep	7	10	13	17	28	49	73	118	174	fox	11	16	36	85	184	424	770	1273	1982
unkindness	0	0	2	4	4	8	18	35	77	snowdrift	0	0	0	0	0	0	0	0	1
monarchs	0	1	3	4	6	19	37	53	86	trestle	0	0	0	0	2	3	7	18	31
acquit	2	4	4	6	10	13	19	27	48	qualm	1	2	3	4	5	10	16	27	48
malignity	0	0	0	0	0	1	6	20	57	pharisee	2	2	2	2	2	2	4	9	20
disconsolate	2	5	9	10	18	28	45	84	156	materialist	18	27	35	53	79	108	161	234	349
conformity	3	5	7	11	21	43	83	163	309	backwater	1	1	2	4	6	7	16	28	48
despotism	7	8	13	25	32	42	56	89	139	joviality	1	1	3	5	15	23	34	61	157
parley	0	0	0	0	0	0	0	0	1	garnet	28	37	54	67	81	105	131	182	253
intemperance	0	1	1	1	3	9	16	32	57	materiality	0	0	1	3	6	15	30	49	88
expediency	2	3	3	6	8	15	27	44	91	timepiece	7	10	12	17	27	36	58	82	111
forfeit	3	3	5	6	11	26	52	81	148	enigma	0	0	0	0	1	4	7	8	17
mildness	1	1	1	3	6	13	26	56	94	dumbness	0	1	1	4	9	21	51	99	175
despot	6	9	11	15	18	23	50	64	111	elfin	0	0	0	0	0	0	0	0	1
dispensation	1	1	1	4	4	7	16	35	68	downtrodden	10	13	21	31	46	69	113	153	238
oppressor	1	1	2	2	3	4	8	17	28	lucidity	0	0	0	0	0	1	1	3	11
expedient	0	3	7	12	21	31	53	91	169	doomsday	2	3	3	7	8	12	14	28	46
inconsistency	13	24	33	45	78	113	183	292	464	ruthlessness	12	19	31	46	85	139	223	344	489
raillery	0	0	0	0	0	1	2	5	21	conscript	1	1	3	3	3	3	3	5	12
celerity	0	0	0	0	0	0	0	0	3	songster	0	0	0	0	0	0	0	1	2
avidity	0	0	0	0	0	0	0	0	4	redcoat	0	0	0	0	0	0	0	0	0
veracity	7	13	20	25	32	46	77	112	157	undertow	0	0	0	0	0	0	0	1	3
dale	22	59	116	194	314	445	626	851	1164	pic	46	69	102	159	252	376	579	860	1263
discernment	1	3	10	14	27	45	81	141	210	bronchitis	22	32	47	74	102	138	196	274	370
penitent	2	4	4	7	11	15	20	34	70	godsend	3	4	4	5	8	11	15	25	48
vindication	0	0	1	2	4	8	14	28	55	stagnation	2	4	5	17	30	53	77	130	204
loiter	0	0	0	0	3	4	5	10	22	briar	0	0	0	0	2	5	7	17	30
worshipper	3	4	7	8	9	11	15	18	37	palmettos	0	0	0	0	0	0	0	2	9
imbecility	0	1	3	4	12	27	61	131	245	doggedness	1	2	2	4	10	21	38	68	124
rill	0	0	0	0	0	0	0	0	1	mot	1	1	1	1	2	4	6	18	31
dupe	1	1	1	2	5	7	10	11	18	tol	0	0	1	1	1	1	1	3	4
unworthiness	4	4	11	17	26	47	77	146	240	organisation	19	43	88	160	273	460	751	1205	1823
manoeuvre	6	7	8	8	10	11	14	17	25	hugeness	1	1	1	2	3	7	13	31	67
petulance	7	12	22	38	81	148	236	385	611	torturer	2	2	3	3	4	7	13	23	49
inquisition	2	3	4	6	9	15	28	47	77	tourniquet	0	1	1	1	1	1	4	4	7
effusion	2	4	7	7	9	14	18	25	36	viaduct	0	2	3	3	7	13	16	26	47
amity	0	0	0	0	0	0	0	1	6	moire	0	1	1	1	1	1	2	3	4
tribulation	0	0	1	2	3	14	23	36	72	immaturity	17	21	32	51	72	106	163	256	377
cupidity	0	0	1	1	2	4	9	19	55	hatband	0	0	1	1	1	2	2	4	6
haughtiness	0	0	0	3	7	11	23	34	57	portmanteaus	0	0	0	0	0	0	1	1	5
exactness	4	5	9	12	20	34	72	111	185	falchion	0	0	0	0	0	2	2	5	9
harps	1	1	2	6	9	11	16	27	41	newt	17	25	31	44	56	75	110	152	215
detestation	1	2	2	4	5	9	11	20	46	bibliomaniac	0	0	0	0	0	0	0	4	32
solicitation	3	4	5	7	12	18	34	59	113	manipulator	1	1	1	1	2	5	5	8	13
digression	1	2	2	4	6	10	17	35	86	bumblebee	4	8	9	11	13	17	29	42	67
chastisement	0	0	0	0	1	6	15	29	53	alliteration	5	6	10	11	15	19	29	44	69
blockhead	0	0	0	0	0	0	0	0	2	invalidism	0	0	0	0	1	5	29	103	294
incapacity	0	1	5	7	15	23	35	60	109	chicanery	10	14	21	33	47	71	120	189	293
futurity	2	3	5	8	14	22	28	39	60	messmate	0	0	0	0	0	0	0	0	11
concurrence	0	0	1	2	4	9	16	38	53	orderliness	2	2	2	3	4	5	14	24	46
diminution	2	4	5	5	11	27	36	78	149	ostracism	4	7	11	15	28	38	60	105	151
patrimony	0	0	0	0	0	0	5	7	19	sacristy	0	0	1	4	9	12	23	30	49
tradesman	1	1	2	4	6	10	13	19	28	hedgehog	1	2	2	4	7	12	24	45	75
nicety	1	1	1	2	3	4	9	21	40	betta	1	2	2	3	6	9	17	32	60
endeavour	2	2	3	6	11	13	20	42	86	claymore	0	0	0	0	0	0	5	7	22
multiplication	3	6	12	14	22	36	54	89	128	disenchantment	6	8	17	26	37	56	71	109	179
perversion	2	4	6	14	20	43	68	117	183	burlesque	2	5	10	16	21	35	47	72	132
precept	0	0	1	2	2	2	3	5	6	houseful	0	0	0	0	0	0	1	2	3
till	45	88	181	325	497	748	1076	1426	1922	sink	13	20	30	53	78	124	202	368	636
uniformity	4	7	9	21	33	62	110	182	301	blueberry	49	68	85	121	175	256	344	451	601
cognizance	1	1	1	1	2	4	4	8	17	subtraction	5	6	10	12	15	22	34	61	89
specie	0	0	0	0	0	1	1	1	5	gaoler	0	0	1	1	1	1	1	3	4
toleration	0	0	1	2	4	12	29	64	119	moderator	1	2	2	6	16	19	38	77	139
emulation	2	3	3	5	16	29	68	108	172	keystone	0	0	0	0	2	5	9	15	39
repulse	0	0	0	0	0	0	1	3	3	blotch	0	0	0	1	1	4	6	12	27
punctuality	3	4	9	12	14	20	29	50	81	transference	0	1	1	1	2	2	5	8	28
expiation	1	2	2	5	9	10	13	20	34	screamer	0	0	0	0	0	4	6	7	10
moralist	0	4	7	13	24	47	92	165	296	bullfrog	0	0	0	0	0	0	0	4	8
prompt	4	7	14	31	73	141	299	524	860	rabbi	10	14	24	32	44	66	97	158	250
horsemanship	2	6	6	8	11	14	17	24	44	amplification	5	7	9	18	26	39	66	104	205
wantonness	0	1	1	1	4	11	21	47	104	adulteress	1	1	1	1	1	1	2	3	5
sufferance	0	0	0	0	0	0	0	0	0	fecundity	0	0	0	1	2	3	8	16	42
yield	4	6	13	42	84	150	277	519	907	myth	5	13	25	51	87	161	305	523	862
dross	0	0	0	0	1	1	4	7	14	harpy	0	0	0	1	3	3	3	3	12
impartiality	2	3	8	14	25	37	58	98	147	demarcation	0	1	4	7	10	11	13	17	40
disinclination	0	1	3	7	10	15	23	36	74	humanitarianism	1	2	3	6	16	32	58	96	156
barrenness	0	0	0	2	3	3	7	19	38	mutilation	3	7	7	12	16	26	47	75	116
hereafter	8	8	9	10	15	30	66	107	200	trapdoor	0	0	0	1	1	1	1	2	3
handmaid	0	0	0	0	2	3	4	8	13	clapper	0	0	0	0	0	0	0	0	1
dare	17	33	67	123	209	324	486	723	1048	urge	13	26	62	126	234	387	653	972	1440
benignity	0	0	0	1	4	8	17	42	76	miscellany	0	1	1	1	5	9	10	18	31
waggon	0	1	1	1	2	2	5	8	13	scart	5	9	11	14	21	32	41	63	94
servility	1	1	3	7	16	38	81	139	258	entendre	1	1	1	1	5	5	8	15	27
calumny	5	6	8	14	24	38	57	97	170	typhus	3	3	5	8	15	21	29	47	72
imposture	0	0	0	0	2	5	17	31	63	handspike	0	0	0	0	1	6	36	154	748
delineation	1	3	6	7	8	12	16	25	38	fallibility	4	6	10	13	27	47	77	137	244
impertinent	2	2	9	12	17	31	62	114	216	divergence	2	3	6	6	13	22	41	70	128
malignant	30	46	55	77	125	176	264	377	531	bedchamber	0	0	0	2	2	4	6	9	14
odium	0	0	1	1	1	3	3	4	8	wych	0	0	0	0	0	0	0	0	0
pent	1	1	1	1	1	1	1	1	1	ewe	1	1	3	3	4	6	13	18	31
subordination	0	0	3	6	9	14	20	38	79	conglomeration	3	4	6	7	10	13	23	39	62
sufficiency	0	0	0	1	1	2	7	16	27	motherland	1	1	1	1	2	3	6	11	29
utmost	6	14	31	53	100	161	272	448	713	moose	9	15	24	37	51	77	113	159	235
extenuation	0	0	0	0	0	0	1	4	10	antichrist	3	5	7	11	18	32	42	70	115
gracefulness	0	1	6	9	26	52	78	135	229	nonexistence	2	3	3	4	7	17	25	42	73
hark	0	0	1	1	1	2	3	4	7	hasp	1	1	2	2	2	3	5	7	11
licentiousness	2	5	8	14	20	32	49	85	170	reasonableness	0	1	2	11	19	29	42	71	123
godliness	0	1	2	3	10	15	20	38	65	sourness	22	29	36	45	60	82	98	124	172
canker	2	4	5	9	11	23	35	58	96	hayloft	0	0	0	0	0	2	5	5	12
counterfeit	2	3	6	10	16	27	40	71	114	observatory	2	6	6	8	12	18	28	41	78
usurpation	5	8	9	13	18	31	45	73	135	drumstick	1	1	1	1	1	1	1	3	11
fickleness	1	2	5	15	32	66	112	217	386	herbarium	0	0	0	2	3	3	6	12	18
motley	2	2	2	2	3	4	6	11	25	jingle	3	3	4	6	12	18	28	43	77
instrumentality	0	1	1	1	1	1	3	6	7	punctiliousness	0	0	0	0	0	0	0	21	112
uprightness	1	1	1	2	3	6	9	25	42	candelabrum	0	0	0	0	0	1	3	4	4
parenthesis	2	2	3	4	9	13	24	33	48	highschool	2	4	7	14	18	32	46	76	116
beggary	1	1	3	3	4	4	6	6	11	berlin	19	26	37	57	81	111	177	271	482
enumeration	0	0	1	2	4	5	7	13	36	irradiation	6	8	13	20	32	58	100	177	307
requisite	11	15	26	47	85	138	213	362	619	deduction	19	25	31	45	81	116	183	263	378
partake	5	8	12	21	40	80	159	287	503	scrawl	4	5	6	6	7	8	13	17	26
inquirer	2	3	6	13	24	41	60	96	131	offerin	0	0	0	0	0	1	2	5	15
importation	1	3	6	17	30	46	59	90	148	matchmaker	2	2	4	5	5	5	12	13	20
refutation	4	5	11	16	32	72	111	182	263	brickwork	2	3	5	8	9	17	34	52	76
bursting	7	7	9	16	25	43	76	133	256	freezer	8	18	27	35	52	77	127	193	296
reprobate	0	0	0	0	2	4	9	20	38	consomme	1	1	1	1	3	4	6	6	11
fourscore	0	0	0	0	0	2	6	18	40	consoler	0	0	0	0	0	0	0	0	1
covetousness	2	5	9	13	16	24	35	63	100	chanticleer	0	0	0	0	0	0	0	0	1
rapacity	0	0	1	4	5	17	32	66	137	caitiff	0	0	0	0	0	0	0	0	0
artlessness	0	0	0	0	0	5	11	44	124	pianissimo	0	0	1	1	1	1	3	4	6
bourne	0	0	1	1	3	6	11	27	53	dodgin	0	0	1	1	1	1	1	1	1
inconstancy	1	1	1	1	1	2	5	19	54	housebreaker	0	0	0	0	0	0	0	1	8
oblige	3	6	9	15	22	36	72	144	230	sleet	1	3	5	12	22	33	45	58	77
elucidation	3	3	5	6	7	11	15	23	36	comandante	1	1	1	1	1	1	2	4	6
tarry	0	0	0	0	0	0	1	3	9	stork	1	1	1	1	4	4	7	14	24
subservient	3	4	6	10	11	17	39	72	129	curmudgeon	0	0	0	0	0	3	5	7	17
insufficiency	7	11	18	32	58	95	152	239	367	propagandist	4	6	8	16	29	43	69	114	190
rapine	0	0	0	1	2	2	2	7	18	clement	1	2	7	11	27	60	112	193	354
aggrandizement	2	3	4	6	10	17	24	49	97	expansiveness	1	5	10	19	36	67	141	273	490
begone	0	0	0	0	0	0	0	0	0	scrawls	2	4	5	5	6	7	10	12	21
mitre	1	1	1	2	2	2	3	5	8	frae	0	0	0	0	0	0	1	2	7
didst	11	12	16	20	24	29	36	59	94	tite	0	0	1	1	1	1	1	1	1
